C:\Users\ryuk\.spyder-py3\images\wind\wind69,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind70,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind71,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind72,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind73,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind74,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind75,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind76,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind77,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind78,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind79,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind80,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind81,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind82,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind83,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind84,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind85,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind86,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind87,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind88,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind89,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind90,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind91,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind92,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind93,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind94,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind95,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind96,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind97,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind98,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind99,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind100,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind101,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind102,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind103,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind104,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind105,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind106,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind107,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind108,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind109,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind110,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind111,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind112,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind113,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind114,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind115,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind116,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind117,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind118,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind119,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind120,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind121,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind122,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind123,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind124,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind125,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind126,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind127,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind128,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind129,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind130,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind131,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind132,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind133,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind134,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind135,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind136,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind137,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind138,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind139,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind140,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind141,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind142,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind143,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind144,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind145,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind146,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind147,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind148,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind149,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind150,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind151,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind152,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind153,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind154,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind155,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind156,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind157,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind158,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind159,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind160,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind161,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind162,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind163,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind164,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind165,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind166,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind167,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind168,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind169,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind170,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind171,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind172,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind173,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind174,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind175,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind176,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind177,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind178,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind179,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind180,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind181,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind182,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind183,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind184,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind185,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind186,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind187,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind188,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind189,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind190,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind191,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind192,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind193,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind194,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind195,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind196,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind197,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind198,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind199,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind200,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind201,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind202,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind203,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind204,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind205,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind206,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind207,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind208,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind209,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind210,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind211,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind212,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind213,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind214,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind215,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind216,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind217,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind218,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind219,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind220,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind221,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind222,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind223,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind224,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind225,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind226,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind227,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind228,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind229,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind230,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind231,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind232,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind233,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind234,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind235,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind236,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind237,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind238,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind239,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind240,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind241,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind242,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind243,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind244,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind245,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind246,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind247,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind248,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind249,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind250,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind251,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind252,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind253,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind254,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind255,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind256,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind257,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind258,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind259,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind260,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind261,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind262,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind263,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind264,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind265,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind266,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind267,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind268,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind269,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind270,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind271,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind272,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind273,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind274,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind275,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind276,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind277,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind278,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind279,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind280,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind281,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind282,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind283,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind284,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind285,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind286,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind287,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind288,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind289,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind290,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind291,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind292,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind293,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind294,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind295,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind296,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind297,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind298,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind299,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind300,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind301,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind302,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind303,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind304,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind305,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind306,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind307,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind308,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind309,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind310,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind311,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind312,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind313,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind314,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind315,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind316,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind317,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind318,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind319,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind320,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind321,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind322,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind323,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind324,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind325,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind326,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind327,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind328,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind329,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind330,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind331,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind332,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind333,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind334,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind335,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind336,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind337,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind338,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind339,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind340,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind341,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind342,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind343,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind344,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind345,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind346,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind347,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind348,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind349,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind350,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind351,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind352,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind353,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind354,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind355,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind356,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind357,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind358,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind359,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind360,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind361,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind362,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind363,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind364,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind365,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind366,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind367,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind368,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind369,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind370,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind371,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind372,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind373,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind374,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind375,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind376,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind377,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind378,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind379,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind380,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind381,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind382,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind383,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind384,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind385,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind386,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind387,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind388,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind389,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind390,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind391,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind392,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind393,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind394,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind395,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind396,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind397,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind398,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind399,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind400,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind401,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind402,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind403,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind404,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind405,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind406,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind407,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind408,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind409,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind410,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind411,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind412,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind413,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind414,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind415,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind416,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind417,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind418,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind419,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind420,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind421,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind422,wind,0
C:\Users\ryuk\.spyder-py3\images\wind\wind423,wind,0
